date,store_id,prescription_id,prescription_flag,product_id,product_category,manufacturer,units_sold,price,discount_percent,promotion_flag,expiry_date,inventory_level,safety_stock,reorder_point,order_quantity,lead_time_days,stock_out_flag,holiday_flag,special_event_flag,delivery_time_hours,delivery_delay_flag,competitor_price_index,customer_segment_id,day_of_week,month_of_year
2025-01-14,store_2,1daafbb9-befb-464f-9f8a-fe17c6ba6494,0,prod_9,Prescription,Novartis,5,16.46,0,0,2025-07-23,6,13,28,88,11,0,0,0,25.89,0,1.0,retail,1,1
2025-11-12,store_4,549c6f97-448c-4a06-a137-b5d4463ebd78,0,prod_3,Supplement,Sun Pharma,8,41.08,0,0,2026-06-09,2,10,29,84,1,1,0,0,19.53,0,0.93,wholesale,2,11
2025-04-30,store_4,ccc15c21-930c-4ea8-b4db-8e7cfe735dac,0,prod_15,Prescription,Novartis,4,25.57,30,1,2025-07-10,14,27,35,52,1,0,0,0,22.54,0,1.08,retail,2,4
2025-03-09,store_2,9f041551-3c09-4f9a-a8d3-51dcaa23a948,1,prod_18,Prescription,Novartis,8,49.56,0,0,2025-12-12,1,18,37,44,12,1,1,0,15.56,0,1.04,wholesale,6,3
2025-03-25,store_4,13b584b4-797d-4888-af44-0fa7d4d2b1b7,1,prod_1,Prescription,Novartis,5,64.22,30,1,2025-06-20,5,17,26,99,12,0,0,0,16.97,0,0.83,retail,1,3
2025-10-27,store_3,b6e117d1-549b-436f-9f35-050a4d8212fa,1,prod_10,Prescription,Pfizer,6,86.17,10,1,2025-11-26,13,29,48,77,11,0,0,0,24.53,0,0.93,retail,0,10
2025-01-07,store_1,879bf470-4942-4e99-a994-611ccb287cac,1,prod_14,Prescription,Novartis,4,40.43,20,1,2025-07-06,11,25,34,31,10,0,0,0,23.25,0,1.14,retail,1,1
2025-03-31,store_4,fb5c9144-5f6c-4ddc-b776-fd6c4af5b348,0,prod_11,OTC,Novartis,4,17.19,0,0,2025-05-16,1,15,34,48,6,1,0,0,26.44,0,1.07,retail,0,3
2025-03-28,store_1,7393562b-4b2c-41ba-9134-a98566769301,0,prod_6,Supplement,Pfizer,4,92.85,20,1,2025-09-16,19,24,29,64,3,0,0,0,8.75,0,1.17,retail,4,3
2025-05-24,store_2,c7a02f08-755a-4591-aa7e-a0e8752fb0e1,1,prod_18,OTC,Novartis,7,11.83,30,1,2025-10-22,16,21,29,32,7,0,1,0,19.19,0,1.1,retail,5,5
2025-03-24,store_3,1511d3f7-2009-46df-a362-8513d162af2f,0,prod_6,Supplement,Sun Pharma,7,9.27,50,1,2025-06-15,6,17,26,45,8,1,0,0,33.27,0,1.03,wholesale,0,3
2025-02-16,store_5,384c97a3-2eda-480b-a2ab-438537d2600b,1,prod_15,OTC,Sun Pharma,5,96.31,10,1,2025-04-01,7,26,42,65,13,0,1,0,30.4,0,0.95,retail,6,2
2025-07-23,store_5,2f9c21f8-c333-48d0-8175-4e6ade63d549,1,prod_5,OTC,Pfizer,8,42.38,10,1,2026-06-26,25,12,18,72,13,0,0,0,24.61,0,1.05,wholesale,2,7
2025-03-13,store_2,ef2c77ef-6431-4de0-86dd-455586dcc959,0,prod_18,Supplement,Novartis,3,60.71,20,1,2025-08-10,0,15,29,96,5,1,0,0,19.71,0,0.88,retail,3,3
2025-09-27,store_3,d1b5893b-4999-4072-9e8d-be4ef3ae49ce,0,prod_20,Prescription,Novartis,7,31.92,30,1,2025-12-26,7,20,39,50,5,0,1,0,20.64,0,0.98,wholesale,5,9
2025-10-21,store_1,40a18560-777d-4c5d-ba61-3523436b4fb7,0,prod_12,OTC,Pfizer,5,64.2,10,1,2026-10-04,19,29,40,56,4,0,0,0,23.19,0,1.11,wholesale,1,10
2025-05-15,store_3,0d30f5e5-b928-4c8c-afa5-895943bb2df0,0,prod_18,OTC,Pfizer,6,7.35,50,1,2026-04-24,18,10,19,77,7,0,0,0,21.77,0,0.84,retail,3,5
2025-04-07,store_5,5619fbf1-c8a1-4b51-880a-aa87e8326163,0,prod_3,Prescription,Pfizer,4,89.99,20,1,2025-08-11,20,29,39,91,2,0,0,0,24.56,0,1.06,wholesale,0,4
2025-11-13,store_3,04a31eb6-eb66-4967-a20e-dc89f719e9e5,0,prod_12,OTC,Pfizer,6,23.48,0,0,2026-05-04,6,11,27,32,1,0,0,0,20.52,0,0.98,retail,3,11
2025-05-12,store_5,e71b9021-09d1-419c-9e9a-1c36a53e6d2e,1,prod_9,OTC,Novartis,8,41.87,30,1,2026-03-04,25,19,38,67,4,0,0,0,22.72,0,1.14,wholesale,0,5
2025-07-19,store_2,170f6dd8-ff7a-48ef-b3e7-d59817702f30,0,prod_9,OTC,Sun Pharma,4,37.9,10,1,2025-10-10,13,10,26,37,1,0,1,0,29.77,0,0.96,wholesale,5,7
2025-07-29,store_3,d0906d4f-bafe-4617-8d2b-69a9f66652fa,0,prod_2,Prescription,Novartis,5,36.43,30,1,2025-11-21,7,17,24,43,13,0,0,0,18.98,0,1.11,retail,1,7
2025-07-08,store_1,9d431f83-c5d0-4721-9245-98e089865adb,1,prod_17,OTC,Novartis,8,35.45,50,1,2025-10-30,13,25,33,75,3,0,0,0,24.48,0,1.19,retail,1,7
2025-01-28,store_2,bbacd5db-8481-4b7e-9d70-928ab0fb8fe3,0,prod_5,Supplement,Sun Pharma,4,37.1,20,1,2025-12-05,16,21,39,37,8,0,0,0,29.13,0,1.04,retail,1,1
2025-03-05,store_2,0d2248cc-2179-4a75-a686-b991a2d52e3f,0,prod_12,Prescription,Pfizer,6,34.27,0,0,2026-01-03,19,20,31,34,2,0,0,0,26.86,0,1.13,wholesale,2,3
2025-12-26,store_4,2bbaeb35-adc7-4c5e-b738-801a2644dba9,0,prod_10,OTC,Pfizer,6,48.22,0,0,2026-11-11,22,22,29,97,2,0,0,0,30.56,0,1.0,retail,4,12
2025-11-03,store_4,ac06c69d-2f3a-47a0-8ae6-a624ae12d416,0,prod_11,Supplement,Pfizer,5,83.6,30,1,2026-02-15,23,16,35,42,2,0,0,0,20.98,0,0.82,retail,0,11
2025-12-11,store_1,1ee86594-1e2a-497a-beca-670cf5072a1f,0,prod_8,OTC,Pfizer,8,56.85,20,1,2026-07-23,2,29,47,51,13,1,0,0,17.8,0,1.0,retail,3,12
2025-10-01,store_5,90892517-a633-4229-b885-635696deb8f0,0,prod_3,Prescription,Novartis,7,27.88,0,0,2026-07-05,22,20,25,42,2,0,0,0,23.21,0,1.09,retail,2,10
2025-06-23,store_5,6821731c-594f-4859-849c-527f0239ea4c,1,prod_19,OTC,Novartis,8,24.73,20,1,2026-02-06,24,27,38,81,1,0,0,0,20.63,0,1.13,wholesale,0,6
2025-02-05,store_4,220686d9-c1ad-44ef-89ba-2f8bb70f57e0,0,prod_17,Prescription,Sun Pharma,5,98.85,0,0,2026-01-26,0,19,27,45,3,1,0,0,34.1,0,1.0,retail,2,2
2025-07-05,store_1,0c0774fe-eb20-444f-aacd-32320e1f0442,0,prod_1,Prescription,Sun Pharma,6,90.3,0,0,2026-03-30,20,27,44,88,1,0,1,0,18.76,0,1.0,retail,5,7
2025-11-22,store_5,a7739d9e-d9f4-4abf-b89a-aea0c2d62284,0,prod_19,Prescription,Sun Pharma,5,70.01,50,1,2026-08-03,9,13,27,43,7,0,1,0,21.5,0,1.04,wholesale,5,11
2025-10-07,store_4,2628925e-56ef-429e-8710-63f984081454,0,prod_20,OTC,Pfizer,7,96.91,10,1,2026-07-16,7,17,27,51,8,0,0,0,16.84,0,1.14,retail,1,10
2025-06-12,store_2,e2ab7642-44d0-4b53-92e8-695965be2c38,1,prod_19,Prescription,Pfizer,7,42.36,30,1,2026-05-20,26,17,28,68,12,0,0,0,24.92,0,0.96,wholesale,3,6
2025-01-18,store_5,698b0754-cb0a-464d-a376-f9e8a1f9d6c0,0,prod_1,Prescription,Pfizer,5,36.12,20,1,2025-04-02,1,13,31,54,8,1,1,0,30.97,0,1.14,wholesale,5,1
2025-01-09,store_5,50bc9c8c-1653-458a-a592-ad4bf73d5486,0,prod_9,Prescription,Pfizer,2,85.59,50,1,2025-04-07,10,11,25,94,3,0,0,0,32.57,0,0.97,wholesale,3,1
2025-07-02,store_5,387f9b88-eaac-45dc-b548-90f9059e177f,0,prod_8,Supplement,Sun Pharma,4,92.86,20,1,2026-06-02,0,23,34,36,12,1,0,0,31.73,0,1.06,retail,2,7
2025-12-10,store_5,f0b32427-1b02-468e-be61-45655b92ca61,1,prod_20,Prescription,Novartis,9,83.76,10,1,2026-11-09,2,24,39,77,3,1,0,0,25.64,0,1.0,wholesale,2,12
2025-11-12,store_4,d0e8fb79-d1e8-47f5-ba72-1311aa21bd84,0,prod_13,OTC,Novartis,8,14.43,30,1,2026-10-09,3,25,32,94,1,1,0,0,23.53,0,1.02,wholesale,2,11
2025-04-09,store_3,51201b4b-2b68-4ad1-928a-6b0902aadc66,0,prod_12,Prescription,Pfizer,3,12.39,10,1,2025-12-08,2,13,31,44,13,1,0,0,19.5,0,1.14,wholesale,2,4
2025-09-03,store_5,0df32fce-8054-441f-b91f-c46ca95abd7b,0,prod_3,Supplement,Novartis,2,5.87,30,1,2026-07-22,0,21,29,54,10,1,0,0,24.64,0,0.96,wholesale,2,9
2025-06-30,store_1,83be1e0e-2f9a-4854-921c-c2b00018c972,0,prod_15,Supplement,Novartis,9,18.24,0,0,2026-02-04,21,23,38,92,8,0,0,0,21.04,0,0.9,wholesale,0,6
2025-02-04,store_3,55c54468-f18a-415e-9476-e00c16e796bd,0,prod_4,OTC,Sun Pharma,3,40.46,10,1,2025-12-08,2,17,31,38,6,1,0,1,17.49,0,1.11,retail,1,2
2025-02-14,store_1,7dca2d8c-cb1d-4c7c-b8f4-bd6834f97476,0,prod_7,OTC,Sun Pharma,2,74.47,50,1,2025-05-21,1,20,33,38,4,1,0,0,27.76,0,0.92,wholesale,4,2
2025-10-06,store_2,fa01de83-963d-476f-ad32-25933b27f7f8,0,prod_18,Prescription,Pfizer,7,68.08,20,1,2026-05-22,11,20,25,80,9,0,0,0,27.79,0,1.03,wholesale,0,10
2025-02-20,store_1,b26c1b84-d8a1-4f88-809d-ae098b1815ec,1,prod_1,Supplement,Pfizer,6,77.23,10,1,2025-04-24,16,25,34,73,13,0,0,0,30.11,0,1.06,retail,3,2
2025-02-15,store_3,1b75bd95-c85f-4ca2-8ac4-bcb1514b0fe0,0,prod_14,Supplement,Pfizer,5,89.46,30,1,2025-08-08,23,18,37,54,3,0,1,0,25.57,0,0.88,wholesale,5,2
2025-07-29,store_1,706047b4-c351-4cfd-8dd5-a43bca7fa851,0,prod_14,Prescription,Sun Pharma,8,17.12,50,1,2026-05-01,4,20,31,69,12,1,0,0,26.22,0,1.14,wholesale,1,7
2025-01-19,store_3,8d3696b1-9eb6-4701-9f57-20f3aa87262d,0,prod_4,OTC,Pfizer,4,82.57,20,1,2025-02-21,0,12,29,74,9,1,1,0,22.04,0,1.13,wholesale,6,1
2025-01-13,store_5,57929382-893a-415b-ba0b-20cfba0ec042,1,prod_13,Prescription,Sun Pharma,6,53.42,20,1,2025-08-02,3,18,28,93,5,1,0,0,20.95,0,0.89,retail,0,1
2025-10-02,store_2,bcf09dc7-83af-41b5-b711-a750c28e67ce,0,prod_6,OTC,Novartis,8,17.42,10,1,2025-12-02,4,23,31,88,12,1,0,0,25.23,0,0.85,retail,3,10
2025-08-05,store_3,ea0059bf-7c86-4638-9edb-6c8e64515efd,0,prod_7,OTC,Novartis,1,53.67,30,1,2026-06-04,0,28,43,47,3,1,0,0,21.19,0,1.2,wholesale,1,8
2025-08-22,store_2,dc7297e5-5be0-45e7-8c83-5047c9e17351,1,prod_17,Supplement,Pfizer,10,82.66,10,1,2025-11-14,0,27,35,64,10,1,0,0,21.69,0,1.2,retail,4,8
2025-11-06,store_3,e6814e33-d5bd-4839-929b-dd5c4d687e4d,1,prod_7,Supplement,Sun Pharma,9,24.03,20,1,2026-07-20,10,19,33,49,2,0,0,0,31.39,0,0.95,retail,3,11
2025-04-26,store_4,0f78bcba-1007-45df-8334-3702e058d9e7,0,prod_4,Supplement,Novartis,6,53.82,20,1,2025-11-14,11,21,30,42,5,0,1,0,24.83,0,0.8,wholesale,5,4
2025-03-30,store_1,57945877-fb5c-44b3-a290-1160880f0c26,1,prod_1,Prescription,Pfizer,5,39.83,10,1,2026-02-03,23,12,25,73,9,0,1,0,24.18,0,1.08,wholesale,6,3
2025-01-29,store_1,32a40009-7ca1-4c5b-98b3-2c6b5d54adeb,1,prod_3,Prescription,Pfizer,14,65.03,50,1,2025-05-29,22,11,20,81,9,0,0,0,33.2,0,1.04,retail,2,1
2025-08-08,store_2,20f24604-9fa2-4f83-bd75-7d8ae83da344,0,prod_11,OTC,Pfizer,8,78.16,30,1,2026-01-14,14,23,28,58,13,0,0,0,34.7,0,1.11,wholesale,4,8
2025-01-22,store_3,ee042e8d-6707-463b-b318-1de7377dc512,0,prod_2,Prescription,Novartis,7,20.69,30,1,2025-11-14,10,16,25,84,11,0,0,0,22.89,0,1.03,wholesale,2,1
2025-11-04,store_2,c2e8abac-ca5b-4e21-868e-a64701aefaa3,1,prod_20,OTC,Pfizer,6,11.05,50,1,2026-04-24,5,23,37,58,12,1,0,0,16.18,0,1.1,wholesale,1,11
2025-03-23,store_1,12dd6c60-a7f7-45f7-b322-f27e015035ac,0,prod_11,OTC,Novartis,5,35.26,30,1,2025-04-23,7,19,34,83,5,0,1,0,32.94,0,0.99,wholesale,6,3
2025-01-17,store_2,54d4f88b-1639-440f-b25c-b002d91877b7,0,prod_20,Supplement,Sun Pharma,6,51.78,0,0,2025-04-18,5,15,34,35,13,1,0,0,14.8,0,1.05,retail,4,1
2025-10-06,store_1,9ef4c39e-40dc-4471-8e02-802e1b824ad8,0,prod_10,OTC,Sun Pharma,3,87.66,30,1,2026-04-30,12,15,26,45,12,0,0,0,23.76,0,0.96,wholesale,0,10
2025-07-27,store_1,7971b81b-1d44-4554-8879-a33f99babb2b,0,prod_2,OTC,Pfizer,9,13.38,20,1,2026-01-29,12,26,45,60,9,0,1,0,22.16,0,1.09,wholesale,6,7
2025-07-18,store_4,1b36fb71-66db-490b-8d68-2017a4ef2e90,1,prod_1,Prescription,Novartis,8,48.91,0,0,2026-06-25,24,15,34,32,2,0,0,0,29.83,0,1.1,retail,4,7
2025-02-25,store_3,dc0c17b2-d3ee-4dce-8993-b738f610bddc,0,prod_12,Prescription,Pfizer,8,10.45,0,0,2025-05-14,8,16,23,82,3,0,0,0,16.74,0,1.11,wholesale,1,2
2025-11-28,store_4,94337db1-ba63-44f4-9493-b7b133a661e8,0,prod_6,OTC,Sun Pharma,8,44.1,10,1,2026-05-11,24,10,27,54,2,0,0,0,17.34,0,1.11,wholesale,4,11
2025-06-06,store_1,ed2cf803-ae02-4294-9023-f758b454ab89,1,prod_1,Supplement,Novartis,11,94.11,30,1,2025-08-30,30,27,41,39,4,0,0,0,35.39,0,1.16,retail,4,6
2025-04-21,store_4,a3470c17-da74-4bb8-a64f-00c2fca5c654,0,prod_19,OTC,Sun Pharma,9,93.33,20,1,2026-02-18,13,16,22,33,9,0,0,0,27.89,0,1.03,retail,0,4
2025-02-12,store_1,ea1946af-2afa-486e-af13-624657963d95,0,prod_9,Supplement,Pfizer,7,61.96,50,1,2025-04-06,20,22,37,78,11,0,0,0,25.49,0,0.85,wholesale,2,2
2025-11-09,store_1,ddc65dbb-dc84-45f7-b7ef-e4fed780a49a,0,prod_6,Prescription,Sun Pharma,3,95.44,0,0,2026-09-02,20,20,29,31,8,0,1,0,25.34,0,1.18,retail,6,11
2025-04-06,store_4,aec2eb61-e4c3-403f-93b9-3609036d3450,1,prod_2,Supplement,Pfizer,2,44.92,50,1,2025-07-20,2,13,21,97,7,0,1,0,25.36,0,0.83,wholesale,6,4
2025-07-22,store_2,ed9bf8c6-5c00-4cb6-b44a-cbb365df0354,0,prod_16,Supplement,Sun Pharma,7,76.51,10,1,2025-11-13,18,20,29,65,2,0,0,0,22.48,0,0.98,retail,1,7
2025-03-28,store_5,be3b07f5-e9f6-401a-9f88-81c8c5da5353,1,prod_16,Prescription,Novartis,4,9.57,30,1,2025-08-23,23,23,41,42,1,0,0,0,26.91,0,0.81,retail,4,3
2025-09-15,store_2,545ba088-224c-439c-b579-e9774339c14b,1,prod_5,Supplement,Novartis,6,32.86,30,1,2026-01-19,2,19,32,35,1,1,0,0,31.03,0,1.07,retail,0,9
2025-03-07,store_5,387a6921-f21f-4953-b329-d5680ba07dd9,0,prod_2,Supplement,Novartis,5,24.97,20,1,2026-02-25,23,28,46,53,11,0,0,0,26.52,0,1.08,retail,4,3
2025-04-16,store_1,2b9d2a8e-bf2f-4e9b-8379-c291bfd44665,0,prod_4,Prescription,Novartis,3,97.84,50,1,2025-10-27,10,20,25,88,8,0,0,0,31.26,0,1.03,wholesale,2,4
2025-12-21,store_4,6442c9bf-6bf0-4a9f-822f-acbc574e9fef,0,prod_18,Prescription,Sun Pharma,4,54.98,30,1,2026-11-30,23,27,38,99,2,0,1,0,32.59,0,0.85,wholesale,6,12
2025-08-12,store_2,b6cfdc49-3c72-4970-ad99-f9a13d2b107c,0,prod_2,Supplement,Novartis,3,61.85,20,1,2026-03-23,10,29,35,65,7,0,0,0,21.95,0,0.89,wholesale,1,8
2025-02-21,store_2,fdbf0950-5045-4fad-8f4d-92518a736a9f,1,prod_6,OTC,Novartis,4,85.37,20,1,2025-11-14,3,25,35,77,11,1,0,0,19.42,0,1.07,retail,4,2
2025-09-06,store_3,060018b0-4fec-4b5a-a971-ec8c348dbbaa,0,prod_10,OTC,Pfizer,5,43.12,10,1,2026-08-25,16,18,23,68,5,0,1,0,23.6,0,0.8,retail,5,9
2025-05-26,store_3,bc3a51a3-5e6f-4f13-81de-04fd426c2118,0,prod_13,Supplement,Novartis,2,29.43,10,1,2025-10-13,20,27,43,62,6,0,0,0,23.85,0,0.82,retail,0,5
2025-05-12,store_4,5b297f96-7a59-4c58-a031-77a04ef7ae83,0,prod_10,Supplement,Novartis,6,28.95,0,0,2025-06-11,23,29,42,45,12,0,0,0,26.32,0,1.19,retail,0,5
2025-06-06,store_2,05cfbc11-8a93-45c3-9158-daa64b247f4c,0,prod_4,Supplement,Novartis,7,32.28,20,1,2026-03-31,10,10,29,36,7,0,0,0,17.22,0,0.98,wholesale,4,6
2025-08-17,store_1,6204ca32-a082-4549-a0be-536aabaa807b,1,prod_15,Supplement,Pfizer,7,60.48,10,1,2025-10-03,6,20,25,94,5,1,1,0,23.94,0,1.0,retail,6,8
2025-05-08,store_2,66d1973c-e926-44d9-b245-92918dd7bfc8,0,prod_18,Supplement,Pfizer,5,74.44,0,0,2026-04-24,10,24,29,83,10,0,0,0,25.49,0,1.03,wholesale,3,5
2025-06-22,store_4,47150bcb-19b7-412c-8d31-b518568ad87b,0,prod_9,OTC,Pfizer,11,39.43,10,1,2025-08-29,29,20,31,46,5,0,1,0,24.68,0,1.16,retail,6,6
2025-01-24,store_4,a43a4d59-7fba-4206-ac38-a129fb89a30c,1,prod_2,OTC,Novartis,2,55.51,0,0,2025-05-14,19,20,29,41,11,0,0,0,26.56,0,0.85,wholesale,4,1
2025-10-17,store_1,3eb98f3d-04dd-4f35-9bd9-389db8b7d99b,0,prod_10,Supplement,Pfizer,6,80.32,0,0,2026-09-20,6,12,26,42,12,0,0,0,28.2,0,1.2,wholesale,4,10
2025-07-14,store_5,4dd759e9-3a40-4848-9530-3dee3e9a3a92,0,prod_20,Prescription,Pfizer,11,73.87,20,1,2025-11-10,10,29,42,82,8,1,0,0,26.21,0,1.16,retail,0,7
2025-06-13,store_4,31d48d69-a078-45d4-a106-2ce348ab1f26,1,prod_6,Supplement,Novartis,8,35.77,30,1,2026-01-08,25,21,38,50,12,0,0,0,19.96,0,1.04,wholesale,4,6
2025-06-17,store_1,026c35f0-1102-45d6-96ed-3b61c3abf16d,1,prod_11,OTC,Novartis,3,49.84,0,0,2026-03-29,20,29,42,66,12,0,0,0,20.72,0,1.01,retail,1,6
2025-03-06,store_2,c2cb3ff3-aa49-4faf-a89e-2ee1816a1259,0,prod_9,Prescription,Novartis,6,24.25,20,1,2025-12-13,23,21,33,39,6,0,0,0,23.18,0,0.81,retail,3,3
2025-08-08,store_5,797f6dc9-bc78-4bf2-8d0b-567ab8e994ca,0,prod_12,Supplement,Novartis,8,67.88,50,1,2026-05-13,12,26,37,52,3,0,0,0,21.82,0,1.17,wholesale,4,8
2025-07-03,store_3,c96153b9-5ce1-42b5-b43a-96c91bdf1980,0,prod_2,Supplement,Novartis,7,6.46,10,1,2025-12-26,21,20,37,74,13,0,0,0,9.34,0,1.0,retail,3,7
2025-12-15,store_4,0d142448-adcb-40e8-87a5-7dc4a5d9026a,1,prod_8,OTC,Novartis,7,75.2,30,1,2026-02-02,8,25,33,55,7,0,0,0,17.27,0,1.04,wholesale,0,12
2025-01-04,store_4,f82457b0-4af8-4ac7-80a4-9733f247334d,0,prod_9,Prescription,Novartis,6,16.6,30,1,2025-07-29,7,11,30,88,1,0,1,0,17.36,0,0.84,wholesale,5,1
2025-12-03,store_2,b9113ef9-29e8-4fdd-958d-0c9651d2cb54,1,prod_4,Supplement,Novartis,10,23.97,10,1,2026-05-07,26,27,42,84,11,0,0,0,29.23,0,1.02,retail,2,12
2025-09-22,store_5,4d436a48-5e9b-4aa6-909a-7e32ea66b61c,0,prod_15,Supplement,Pfizer,5,65.85,0,0,2026-03-25,19,19,31,83,2,0,0,0,20.89,0,0.81,wholesale,0,9
2025-12-15,store_1,3fa06f98-414d-41ec-915f-1ce5f9874deb,0,prod_2,Prescription,Novartis,8,61.52,30,1,2026-03-01,20,15,30,39,9,0,0,1,27.12,0,0.81,wholesale,0,12
2025-08-13,store_2,0faf83c7-7bc5-477a-8685-af6ecfa215ff,1,prod_3,Supplement,Pfizer,8,53.27,30,1,2025-11-07,3,27,40,87,3,1,0,0,18.92,0,0.92,retail,2,8
2025-10-22,store_5,c42a104d-32ac-43e4-b7f5-b9da8831fde7,0,prod_8,Prescription,Sun Pharma,7,74.33,20,1,2026-06-17,16,26,45,61,5,0,0,0,20.16,0,0.84,retail,2,10
2025-09-06,store_2,c4d9e3cd-c910-480d-a77f-1d668319b29f,0,prod_2,Prescription,Pfizer,8,65.38,0,0,2026-01-16,1,16,33,37,12,1,1,0,22.27,0,1.02,wholesale,5,9
2025-12-31,store_5,4bcc93df-67ff-4974-a1e3-8ee699e87f3a,1,prod_6,OTC,Sun Pharma,7,61.59,20,1,2026-09-11,17,18,27,74,12,0,0,0,22.18,0,1.02,retail,2,12
2025-11-06,store_2,b080b99c-8a57-4fe6-94d9-1739a2f2cc0a,1,prod_15,Supplement,Sun Pharma,3,24.02,30,1,2026-01-26,9,11,20,37,10,0,0,1,19.7,0,0.88,wholesale,3,11
2025-01-26,store_2,dbb0ce7e-583f-4683-989c-d7ef5ffb64dd,1,prod_19,OTC,Sun Pharma,3,70.06,20,1,2025-08-22,10,28,34,54,10,0,1,0,18.27,0,1.03,retail,6,1
2025-03-12,store_2,d64ad70a-0ba7-483c-8a58-4fe7e15195e9,0,prod_2,Supplement,Novartis,9,55.03,10,1,2025-11-25,17,28,45,33,1,0,0,0,21.61,0,1.04,wholesale,2,3
2025-09-02,store_4,68cfaa1b-4c02-403d-b9e1-f9d0d96e85d4,0,prod_10,Prescription,Pfizer,6,31.67,30,1,2026-07-12,25,27,46,45,13,0,0,0,24.98,0,0.97,wholesale,1,9
2025-10-16,store_3,bf016fce-83e8-4496-aa78-200294766de5,1,prod_4,OTC,Novartis,5,65.09,20,1,2025-12-10,18,21,31,41,1,0,0,1,27.29,0,1.16,retail,3,10
2025-06-01,store_5,60ae9f7f-1141-48bf-815e-f8d02c652354,0,prod_12,Supplement,Novartis,1,38.24,50,1,2026-01-19,15,16,23,92,8,0,1,0,21.76,0,1.15,retail,6,6
2025-08-05,store_3,a7c5974c-c915-474a-ae1c-eeb577121915,0,prod_1,Supplement,Sun Pharma,3,88.31,10,1,2026-07-20,10,14,27,50,12,0,0,0,26.61,0,1.14,wholesale,1,8
2025-10-30,store_2,fb018fe9-1860-48fe-8f9a-e5add30a675c,0,prod_4,Supplement,Sun Pharma,11,30.31,50,1,2026-02-04,9,25,31,97,5,1,0,0,26.03,0,0.86,retail,3,10
2025-03-11,store_1,87ce9525-5a0a-40b3-8ff3-7fd6423ec609,0,prod_20,Supplement,Novartis,8,68.31,20,1,2025-10-05,18,27,41,88,8,0,0,0,35.14,0,0.81,wholesale,1,3
2025-06-10,store_3,6507a101-67da-465d-986a-35df88ea9130,0,prod_2,Supplement,Pfizer,8,88.56,50,1,2026-05-03,11,11,26,87,8,0,0,0,20.58,0,0.81,wholesale,1,6
2025-12-05,store_3,8ee02be3-99b3-44ef-a69f-7421f66ce07d,0,prod_13,OTC,Sun Pharma,5,81.9,50,1,2026-06-23,12,22,27,76,10,0,0,0,23.82,0,1.11,wholesale,4,12
2025-08-07,store_3,db434fcd-b7fe-4547-ae00-de048eec6ab4,0,prod_16,OTC,Sun Pharma,5,40.19,10,1,2026-03-18,2,18,36,41,7,1,0,0,18.29,0,0.96,wholesale,3,8
2025-06-11,store_3,6271f2ee-ca6b-46bf-a4d7-496087bfd92f,0,prod_15,Supplement,Pfizer,4,38.99,20,1,2025-11-05,2,15,29,76,5,1,0,0,26.06,0,1.17,retail,2,6
2025-01-17,store_1,2c1c8d60-5e0a-4c83-ae1a-241939b75a74,0,prod_2,Prescription,Pfizer,10,57.36,20,1,2025-08-30,9,10,19,70,5,1,0,0,24.33,0,0.93,wholesale,4,1
2025-09-12,store_5,62f6a527-7dda-499e-879a-b650332cb95c,1,prod_8,OTC,Pfizer,4,83.42,10,1,2026-01-03,0,14,30,84,1,1,0,0,30.97,0,1.08,retail,4,9
2025-06-19,store_3,5b7e15d0-c266-4071-a3ff-9cff47ca5ced,1,prod_16,OTC,Sun Pharma,5,55.48,10,1,2026-05-19,14,10,25,87,9,0,0,0,19.92,0,0.97,wholesale,3,6
2025-04-09,store_5,c9ed211b-2d9e-4a6f-b77f-adb872a586e5,0,prod_12,Prescription,Novartis,7,6.09,20,1,2025-07-08,4,28,43,65,12,1,0,0,24.14,0,1.1,wholesale,2,4
2025-04-07,store_5,30622392-c78c-4f27-8bb7-447ff6188840,0,prod_17,Supplement,Sun Pharma,7,42.2,20,1,2026-01-07,5,25,33,43,1,1,0,0,27.4,0,0.88,wholesale,0,4
2025-04-15,store_4,b24f1dc0-26c6-40f2-bdd4-1051ae29fbcc,0,prod_2,OTC,Novartis,6,7.53,0,0,2026-01-27,6,11,27,71,10,0,0,0,18.84,0,0.89,retail,1,4
2025-07-27,store_4,cb6a9468-c195-456d-b053-2e07e0fcf123,1,prod_2,OTC,Sun Pharma,6,42.5,0,0,2026-06-08,14,11,29,76,10,0,1,0,25.31,0,0.99,wholesale,6,7
2025-07-02,store_2,c8629cc5-d4b6-42f8-b965-95921399a408,0,prod_18,Supplement,Novartis,6,49.35,10,1,2026-02-12,25,13,23,97,10,0,0,0,29.87,0,0.91,wholesale,2,7
2025-02-11,store_4,603cfa3b-0e4b-4f45-9009-4fd7d06abcf9,0,prod_12,Supplement,Novartis,4,92.27,0,0,2025-08-31,15,14,26,45,13,0,0,0,28.95,0,1.04,retail,1,2
2025-11-13,store_2,77e99e62-4f46-4420-8430-1d286c46c6aa,1,prod_15,OTC,Sun Pharma,6,25.12,50,1,2026-10-30,5,15,29,58,5,1,0,0,20.16,0,0.99,retail,3,11
2025-05-16,store_1,923e3df2-6323-4f20-bb47-b332886e9bf0,0,prod_17,Prescription,Sun Pharma,6,7.67,0,0,2025-07-18,18,14,21,88,12,0,0,0,32.38,0,1.07,retail,4,5
